#Completeness function mag, comp 
23.47150231370919,0.9868247694334651
23.77132938839626,0.9885290148448043
24.071156463083327,0.9873417721518988
24.370983537770396,0.9866399465597863
24.670810612457462,0.9862114248194354
24.97063768714453,0.984406779661017
25.270464761831597,0.978029294274301
25.570291836518667,0.9772727272727273
25.870118911205733,0.9940199335548173
26.169945985892802,1.0194500335345407
26.46977306057987,0.9920477137176938
26.769600135266938,0.9912926992632284
27.069427209954004,0.9920106524633822
27.369254284641073,0.9751844399731724
27.66908135932814,0.8948399738732854
27.96890843401521,0.9237057220708447
28.268735508702274,0.7409598948060486
28.568562583389344,0.4722598105548038
28.86838965807641,0.2688802083333333
29.16821673276348,0.15703602991162474
29.468043807450545,0.10608108108108108
29.767870882137615,0.08068783068783068
30.06769795682468,0.06945380984490897
30.36752503151175,0.05464121132323897
