#Completeness function mag, comp 
23.78065118955869,0.9944954128440368
24.104801980431567,0.9895061728395061
24.428952771304445,0.9950586781964176
24.75310356217732,0.9893148962916405
25.077254353050197,0.9907635467980296
25.401405143923075,0.9847001223990208
25.725555934795953,0.980840543881335
26.049706725668827,0.9815611555009219
26.373857516541705,0.9781287970838396
26.698008307414582,0.966501240694789
27.02215909828746,0.975670617592015
27.346309889160338,0.9686323713927227
27.670460680033216,0.9445121951219512
27.99461147090609,0.9457459926017263
28.318762261778968,0.9502457002457002
28.642913052651846,0.904380012338063
28.96706384352472,0.6792803970223326
29.291214634397598,0.3637492240844196
29.615365425270475,0.1545566502463054
29.939516216143353,0.09145972138098123
30.26366700701623,0.04372267332916927
30.58781779788911,0.03522867737948084
30.911968588761987,0.024645717806531114
31.23611937963486,0.020731707317073172
