#Completeness function mag, comp 
23.768685382935026,0.9907100199071002
24.06810452055857,0.974496644295302
24.367523658182122,0.9835958005249343
24.666942795805667,0.978882833787466
24.966361933429212,0.9694444444444444
25.265781071052764,0.9673076923076923
25.56520020867631,0.9877300613496932
25.86461934629986,0.9967126890203813
26.164038483923406,1.0185307743216414
26.46345762154695,0.9303882195448461
26.762876759170503,0.8032021347565044
27.062295896794048,0.6394101876675603
27.3617150344176,0.42780389523169915
27.661134172041145,0.2773722627737226
27.960553309664693,0.18864097363083165
28.25997244728824,0.11236702127659574
28.559391584911786,0.0924092409240924
28.85881072253534,0.06233062330623306
29.158229860158883,0.05348679756262695
29.457648997782435,0.04940711462450593
29.75706813540598,0.03592814371257485
30.056487273029525,0.03912466843501326
30.355906410653077,0.0447561790247161
30.655325548276622,0.04104979811574697
