#Completeness function mag, comp 
23.894893332030176,0.9893899204244032
24.19476749240486,0.9832327297116029
24.494641652779546,0.9828042328042328
24.79451581315423,0.988544474393531
25.094389973528916,0.977348434377082
25.394264133903604,0.972630173564753
25.69413829427829,0.9805890227576974
25.994012454652974,0.9960159362549801
26.29388661502766,1.005940594059406
26.593760775402345,1.0107671601615074
26.89363493577703,1.0033852403520649
27.193509096151715,0.9486504279131007
27.4933832565264,0.9479921000658328
27.793257416901085,0.7929871881321645
28.09313157727577,0.5873333333333334
28.393005737650455,0.6177062374245473
28.69287989802514,0.36983606557377047
28.992754058399825,0.22282241728561783
29.29262821877451,0.13535353535353536
29.592502379149195,0.09331568497683654
29.89237653952388,0.06950067476383266
30.19225069989857,0.04950495049504951
30.492124860273254,0.03970880211780278
30.79199902064794,0.04572965702757229
