#Completeness function mag, comp 
23.78098766471578,0.9872185027388922
24.10591141090309,0.9913633559531153
24.4308351570904,0.9862068965517241
24.75575890327771,0.9820099255583127
25.080682649465018,0.9836065573770492
25.405606395652327,0.9814585908529048
25.730530141839637,0.9753542821934689
26.055453888026946,0.9762050030506406
26.380377634214256,0.9713239780353874
26.705301380401565,0.9489603024574669
27.030225126588874,0.948780487804878
27.355148872776184,0.9453316953316954
27.680072618963493,0.9552147239263804
28.004996365150802,0.9313967861557478
28.32992011133811,0.8422344996930632
28.65484385752542,0.5704615384615385
28.97976760371273,0.3164324984728161
29.30469134990004,0.14285714285714285
29.62961509608735,0.0865561694290976
29.95453884227466,0.047766749379652605
30.279462588461968,0.03251533742331288
30.604386334649277,0.031230863441518677
30.929310080836586,0.031598513011152414
31.254233827023896,0.012875536480686695
