#Completeness function mag, comp 
23.781004957247077,0.9681372549019608
24.10556326849597,0.9613496932515337
24.430121579744867,0.9512804497189257
24.754679890993764,0.9492665036674817
25.079238202242657,0.9458461538461539
25.403796513491557,0.91692498450093
25.72835482474045,0.9207430340557275
26.052913135989346,0.9246323529411765
26.377471447238243,0.937998772252916
26.702029758487136,0.9163050216986981
27.026588069736036,0.8224527150701647
27.35114638098493,0.6333961079723791
27.675704692233822,0.4609279609279609
28.000263003482722,0.2707317073170732
28.324821314731615,0.12406947890818859
28.649379625980515,0.06617192331478046
28.973937937229408,0.04764851485148515
29.2984962484783,0.032078963602714373
29.6230545597272,0.028728606356968216
29.947612870976094,0.02642901044867855
30.272171182224994,0.0173374613003096
30.596729493473887,0.015432098765432098
30.92128780472278,0.015527950310559006
31.24584611597168,0.017083587553386213
