#Completeness function mag, comp 
23.768421828090617,0.9993438320209974
24.068213901027598,0.9945762711864407
24.36800597396458,0.9939718687206965
24.667798046901556,0.9973333333333333
24.967590119838537,0.9908136482939632
25.267382192775518,0.9911924119241192
25.5671742657125,0.9953642384105961
25.866966338649476,0.9939516129032258
26.166758411586457,0.9905850706119704
26.466550484523438,0.982860909690178
26.76634255746042,0.9859906604402935
27.0661346303974,0.9779706275033377
27.36592670333438,0.9792085848423877
27.66571877627136,0.9659773182121414
27.96551084920834,0.9258517034068137
28.26530292214532,0.741011984021305
28.565094995082298,0.4696464309539693
28.86488706801928,0.2623169107856192
29.16467914095626,0.16418918918918918
29.46447121389324,0.11067193675889328
29.76426328683022,0.08058124174372523
30.064055359767202,0.05585464333781965
30.363847432704183,0.052243804420629605
30.66363950564116,0.05473965287049399
