#Completeness function mag, comp 
23.768605170591073,0.980705256154358
24.06856391852847,0.9752839011356046
24.368522666465868,0.9732201175702155
24.668481414403264,0.9543907420013614
24.968440162340663,0.9619238476953907
25.26839891027806,0.9833666001330672
25.568357658215454,0.9894389438943895
25.86831640615285,0.9946127946127946
26.16827515409025,0.932
26.468233902027645,0.8457943925233645
26.768192649965044,0.6521452145214521
27.06815139790244,0.4696765498652291
27.368110145839836,0.3117845117845118
27.66806889377723,0.2025065963060686
27.968027641714627,0.12110960757780785
28.267986389652027,0.08481262327416174
28.567945137589426,0.058862001308044476
28.86790388552682,0.04424778761061947
29.167862633464217,0.04609218436873747
29.467821381401613,0.04856952761144378
29.76778012933901,0.046235138705416116
30.06773887727641,0.05263157894736842
30.367697625213808,0.038640906062624915
30.667656373151203,0.03994673768308921
