#Completeness function mag, comp 
23.76853954230966,0.9418449197860963
24.06844703768443,0.9460719041278296
24.368354533059197,0.9447403462050599
24.668262028433965,0.9479305740987984
24.968169523808736,0.9247669773635153
25.268077019183504,0.9246666666666666
25.567984514558272,0.9388297872340425
25.86789200993304,0.9732083054253181
26.167799505307812,1.001984126984127
26.46770700068258,0.9737196765498652
26.767614496057348,0.88866930171278
27.067521991432116,0.715633423180593
27.367429486806884,0.49432197728790916
27.667336982181652,0.2963951935914553
27.96724447755642,0.1877496671105193
28.267151972931188,0.11274182788525684
28.56705946830596,0.07576747224036577
28.866966963680728,0.06042090970807875
29.166874459055496,0.04730179880079947
29.466781954430267,0.04208416833667335
29.766689449805035,0.03632760898282695
30.066596945179803,0.03445945945945946
30.36650444055457,0.04169468728984533
30.66641193592934,0.024967148488830485
