#Completeness function mag, comp 
23.76862892177863,0.9887193098871931
24.068535167090896,0.9859343603482921
24.368441412403165,0.9863852961198094
24.66834765771543,0.9810457516339869
24.968253903027694,0.9820954907161804
25.26816014833996,0.9879356568364611
25.568066393652227,0.9829816201497618
25.867972638964492,0.9869366427171783
26.167878884276757,1.0013531799729365
26.46778512958902,1.004614370468029
26.76769137490129,0.9940983606557378
27.067597620213554,0.9641649763353617
27.36750386552582,0.9703752468729427
27.667410110838084,0.8639133378469871
27.967316356150352,0.687373396353815
28.267222601462617,0.7391304347826086
28.56712884677488,0.482061317677756
28.867035092087146,0.27918088737201363
29.166941337399415,0.15960264900662252
29.46684758271168,0.10961667787491594
29.766753828023944,0.07579787234042554
30.06666007333621,0.06346025384101536
30.366566318648477,0.05525965379494008
30.666472563960742,0.04609218436873747
