#Completeness function mag, comp 
23.628427022964786,0.9725935828877005
23.927982834088674,0.9700598802395209
24.227538645212565,0.9672459893048129
24.527094456336457,0.9733155436957972
24.826650267460344,0.9556153328850033
25.126206078584232,0.9548172757475083
25.425761889708124,0.9363817097415507
25.725317700832015,0.9375
26.024873511955903,0.9510258107213766
26.32442932307979,0.9543317662860981
26.623985134203682,0.9690652320107599
26.92354094532757,0.9821428571428571
27.22309675645146,0.9622266401590457
27.52265256757535,0.9789259007477906
27.822208378699237,0.9350819672131148
28.12176418982313,0.9351789331532748
28.42132000094702,0.8552278820375335
28.720875812070908,0.5771543086172345
29.020431623194796,0.31447811447811447
29.319987434318687,0.18579960185799602
29.619543245442575,0.0945945945945946
29.919099056566466,0.07329842931937172
30.218654867690354,0.05987611837577426
30.518210678814246,0.03594771241830065
