#Completeness function mag, comp 
23.768357866559207,0.9766822118587608
24.068022016433368,0.9765572672471534
24.36768616630753,0.9771812080536912
24.66735031618169,0.9748510919920582
24.967014466055847,0.9726666666666667
25.266678615930008,0.9665327978580991
25.56634276580417,0.9564926372155288
25.86600691567833,0.9621262458471761
26.165671065552488,0.9487525286581254
26.46533521542665,0.9565217391304348
26.76499936530081,0.9686248331108144
27.06466351517497,0.9839249832551908
27.36432766504913,0.9807564698075647
27.663991814923293,0.8412274849899933
27.963655964797454,0.607645875251509
28.263320114671615,0.348
28.562984264545772,0.2216252518468771
28.862648414419933,0.11912640635340833
29.162312564294094,0.08762541806020067
29.46197671416825,0.0818242790073776
29.761640864042413,0.05704697986577181
30.061305013916574,0.041499330655957165
30.360969163790735,0.03441429516876241
30.660633313664896,0.03580901856763926
