#Completeness function mag, comp 
23.768602670466066,0.9681274900398407
24.068436412153154,0.9571619812583668
24.368270153840236,0.9503639973527466
24.668103895527324,0.9535978480161399
24.967937637214405,0.9386257505003336
25.267771378901493,0.9334664005322688
25.567605120588574,0.9376675603217158
25.867438862275655,0.9468791500664011
26.167272603962743,0.9754641909814323
26.467106345649825,0.9966352624495289
26.766940087336913,0.9594414893617021
27.066773829023994,0.8494983277591973
27.366607570711082,0.6726546906187625
27.666441312398163,0.43804420629604823
27.96627505408525,0.28077178975382566
28.266108795772332,0.13360053440213762
28.56594253745942,0.09126466753585398
28.865776279146502,0.06913073237508556
29.165610020833586,0.051553205551883675
29.46544376252067,0.03755868544600939
29.765277504207752,0.036048064085447265
30.06511124589484,0.040693795863909275
30.36494498758192,0.04463690872751499
30.66477872926901,0.03549899531145345
